route,FL_DATE,avg_arr_delay,avg_dep_delay,flights
MCO-ROC,2020-01-01,-9.470588235294118,-1.5294117647058822,34
MCO-SAN,2018-08-01,-7.811320754716981,1.1132075471698113,53
MCO-SAN,2020-01-01,-10.515151515151516,-2.5454545454545454,33
MCO-SAT,2018-08-01,1.0625,10.291666666666666,48
MCO-SAT,2020-01-01,-12.142857142857142,-2.738095238095238,42
MCO-SDF,2018-08-01,-0.5588235294117647,7.176470588235294,34
MCO-SDF,2020-01-01,-6.909090909090909,-2.522727272727273,44
MCO-SEA,2018-08-01,7.161616161616162,9.04040404040404,99
MCO-SEA,2020-01-01,-12.32183908045977,-4.839080459770115,87
MCO-SFO,2018-08-01,12.653543307086615,17.755905511811022,127
MCO-SFO,2020-01-01,-7.172413793103448,-1.7126436781609196,87
MCO-SJC,2018-08-01,-1.935483870967742,10.225806451612904,31
MCO-SJC,2020-01-01,-13.25,-0.75,4
MCO-SJU,2018-08-01,18.764227642276424,22.21951219512195,369
MCO-SJU,2020-01-01,-7.3863013698630136,-2.2076502732240435,366
MCO-SLC,2018-08-01,23.853211009174313,27.26605504587156,109
MCO-SLC,2020-01-01,-8.160919540229886,-0.8850574712643678,87
MCO-SMF,2018-08-01,-2.6129032258064515,7.548387096774194,31
MCO-SMF,2020-01-01,-5.75,2.75,4
MCO-STL,2018-08-01,3.0993377483443707,10.920529801324504,151
MCO-STL,2020-01-01,-9.117283950617283,-0.4382716049382716,162
MCO-STT,2020-01-01,-11.416666666666666,-5.083333333333333,12
MCO-SWF,2018-08-01,31.03448275862069,33.6551724137931,29
MCO-SWF,2020-01-01,-8.416666666666666,-2.75,24
MCO-SYR,2018-08-01,40.35,39.45,40
MCO-SYR,2020-01-01,-9.805555555555555,-3.8333333333333335,36
MCO-TTN,2018-08-01,16.666666666666668,19.774193548387096,31
MCO-TTN,2020-01-01,-12.081632653061224,-6.204081632653061,49
MCO-TUL,2018-08-01,48.27272727272727,57.90909090909091,11
MCO-TYS,2020-01-01,-13.0,-7.444444444444445,9
MDT-ATL,2018-08-01,1.1573033707865168,9.55056179775281,89
MDT-ATL,2020-01-01,-13.448717948717949,-3.2948717948717947,78
MDT-BNA,2020-01-01,10.5,3.5,2
MDT-BOS,2018-08-01,16.142857142857142,15.714285714285714,21
MDT-CLT,2018-08-01,-0.7986111111111112,8.551724137931034,145
MDT-CLT,2020-01-01,-14.285714285714286,-3.988095238095238,84
MDT-DEN,2018-08-01,17.444444444444443,31.22222222222222,9
MDT-DFW,2020-01-01,-17.692307692307693,-4.964285714285714,28
MDT-DTW,2018-08-01,7.885964912280702,10.157894736842104,114
MDT-DTW,2020-01-01,-23.07894736842105,-4.302631578947368,76
MDT-IAD,2018-08-01,5.509090909090909,11.654545454545454,110
MDT-IAD,2020-01-01,-15.0,-10.0,1
MDT-MCO,2018-08-01,40.142857142857146,38.142857142857146,7
MDT-MCO,2020-01-01,-17.928571428571427,-2.2142857142857144,14
MDT-MYR,2018-08-01,7.444444444444445,10.11111111111111,9
MDT-ORD,2018-08-01,25.488372093023255,30.46242774566474,173
MDT-ORD,2020-01-01,-17.43617021276596,-2.5851063829787235,94
MDT-PGD,2018-08-01,5.777777777777778,6.111111111111111,9
MDT-PGD,2020-01-01,-10.7,-9.1,10
MDT-PHL,2018-08-01,8.13855421686747,13.018072289156626,166
MDT-PIE,2018-08-01,51.357142857142854,55.214285714285715,14
MDT-PIE,2020-01-01,-17.8,-11.8,10
MDT-RDU,2018-08-01,14.555555555555555,12.222222222222221,9
MDT-SFB,2018-08-01,1.3333333333333333,10.933333333333334,15
MDT-SFB,2020-01-01,-14.157894736842104,-4.0,19
MDT-SRQ,2020-01-01,-2.8333333333333335,-4.166666666666667,6
MDW-ABQ,2018-08-01,2.890625,11.71875,64
MDW-ABQ,2020-01-01,-16.363636363636363,1.5757575757575757,33
MDW-ALB,2018-08-01,16.548387096774192,24.79032258064516,62
MDW-ALB,2020-01-01,-11.666666666666666,1.7142857142857142,42
MDW-ATL,2018-08-01,5.512953367875648,11.585492227979275,386
MDW-ATL,2020-01-01,-13.523297491039427,-1.064516129032258,279
MDW-AUS,2018-08-01,8.202247191011235,17.382022471910112,89
MDW-AUS,2020-01-01,-9.864406779661017,1.6610169491525424,59
MDW-BDL,2018-08-01,16.64516129032258,21.43010752688172,93
MDW-BDL,2020-01-01,-8.755102040816327,2.0408163265306123,49
MDW-BHM,2018-08-01,20.64406779661017,23.88135593220339,59
MDW-BHM,2020-01-01,-8.238095238095237,2.2857142857142856,42
MDW-BNA,2018-08-01,7.93719806763285,15.526570048309178,207
MDW-BNA,2020-01-01,-13.331168831168831,-0.032467532467532464,154
MDW-BOI,2018-08-01,6.555555555555555,13.88888888888889,9
MDW-BOS,2018-08-01,18.833333333333332,23.153846153846153,156
MDW-BOS,2020-01-01,-15.158536585365853,2.073170731707317,82
MDW-BUF,2018-08-01,9.959183673469388,18.520408163265305,98
MDW-BUF,2020-01-01,-9.415094339622641,1.2075471698113207,53
MDW-BUR,2020-01-01,-22.692307692307693,1.2692307692307692,26
MDW-BWI,2018-08-01,19.31313131313131,23.582914572864322,199
MDW-BWI,2020-01-01,-9.458646616541353,1.9774436090225564,133
MDW-CHS,2018-08-01,0.7258064516129032,10.887096774193548,62
MDW-CHS,2020-01-01,-4.066666666666666,6.5,30
MDW-CLE,2018-08-01,12.909090909090908,18.315151515151516,165
MDW-CLE,2020-01-01,-12.752475247524753,-1.0297029702970297,101
MDW-CLT,2018-08-01,6.037974683544304,14.848101265822784,79
MDW-CLT,2020-01-01,-10.901960784313726,0.803921568627451,51
MDW-CMH,2018-08-01,9.875,14.833333333333334,192
MDW-CMH,2020-01-01,-9.523364485981308,0.9626168224299065,107
MDW-CVG,2018-08-01,8.398601398601398,15.272727272727273,143
MDW-CVG,2020-01-01,-12.766666666666667,-0.26666666666666666,90
MDW-DAL,2018-08-01,7.223809523809524,15.530805687203792,211
MDW-DAL,2020-01-01,-14.700564971751412,0.7288135593220338,177
MDW-DCA,2018-08-01,12.409090909090908,16.011363636363637,176
MDW-DCA,2020-01-01,-9.1,0.4066666666666667,150
MDW-DEN,2018-08-01,6.0817843866171,16.03321033210332,271
MDW-DEN,2020-01-01,-14.771573604060913,2.50253807106599,197
MDW-DTW,2018-08-01,11.142857142857142,14.619047619047619,252
MDW-DTW,2020-01-01,-13.165745856353592,-1.6132596685082874,181
MDW-ECP,2018-08-01,-0.5,7.0,4
MDW-EWR,2018-08-01,32.34394904458599,35.49367088607595,158
MDW-FLL,2018-08-01,14.99047619047619,21.60952380952381,105
MDW-FLL,2020-01-01,-10.886178861788618,2.3008130081300813,123
MDW-GEG,2018-08-01,7.833333333333333,16.5,6
MDW-GRR,2018-08-01,13.460674157303371,16.49438202247191,89
MDW-GRR,2020-01-01,-12.132352941176471,1.088235294117647,68
MDW-HOU,2018-08-01,8.272727272727273,19.25668449197861,187
MDW-HOU,2020-01-01,-13.51388888888889,1.3125,144
MDW-IND,2018-08-01,14.245283018867925,20.830188679245282,53
MDW-IND,2020-01-01,-4.1923076923076925,6.346153846153846,26
MDW-JAX,2018-08-01,4.65625,10.125,32
MDW-JAX,2020-01-01,-6.137931034482759,3.8275862068965516,29
MDW-LAS,2018-08-01,4.180811808118081,14.772058823529411,272
MDW-LAS,2020-01-01,-15.290909090909091,4.451807228915663,166
MDW-LAX,2018-08-01,4.450617283950617,17.438271604938272,162
MDW-LAX,2020-01-01,-19.1796875,4.589147286821706,129
MDW-LGA,2018-08-01,33.619883040935676,33.50292397660819,171
MDW-LGA,2020-01-01,-12.170212765957446,1.7234042553191489,141
MDW-MCI,2018-08-01,7.424,12.872,250
MDW-MCI,2020-01-01,-10.547619047619047,0.18452380952380953,168
MDW-MCO,2018-08-01,12.009661835748792,18.19905213270142,211
MDW-MCO,2020-01-01,-9.44943820224719,2.438202247191011,178
MDW-MEM,2018-08-01,6.810344827586207,19.275862068965516,58
MDW-MEM,2020-01-01,-6.488888888888889,1.1555555555555554,45
MDW-MHT,2018-08-01,11.385542168674698,15.783132530120483,83
MDW-MHT,2020-01-01,-9.428571428571429,2.0357142857142856,28
MDW-MSP,2018-08-01,9.330188679245284,14.656470588235294,425
MDW-MSP,2020-01-01,-14.647887323943662,-2.4225352112676055,284
MDW-MSY,2018-08-01,11.186813186813186,14.68131868131868,91
MDW-MSY,2020-01-01,-12.485294117647058,0.2463768115942029,69
MDW-OAK,2018-08-01,10.56140350877193,20.76271186440678,118
MDW-OAK,2020-01-01,-19.34285714285714,5.6571428571428575,35
MDW-OKC,2018-08-01,0.6774193548387096,11.935483870967742,31
MDW-OKC,2020-01-01,-6.7272727272727275,-0.18181818181818182,11
MDW-OMA,2018-08-01,7.387096774193548,12.780645161290323,155
MDW-OMA,2020-01-01,-11.33695652173913,0.391304347826087,92
MDW-ONT,2018-08-01,34.774193548387096,37.516129032258064,31
MDW-ONT,2020-01-01,-20.666666666666668,5.625,24
MDW-ORF,2018-08-01,7.442622950819672,13.426229508196721,61
MDW-ORF,2020-01-01,-6.0,4.576923076923077,26
MDW-PDX,2018-08-01,11.86046511627907,19.767441860465116,86
MDW-PDX,2020-01-01,-19.962962962962962,0.4444444444444444,27
MDW-PHL,2018-08-01,15.308641975308642,19.914634146341463,164
MDW-PHL,2020-01-01,-14.708333333333334,-0.3958333333333333,96
MDW-PHX,2018-08-01,3.933333333333333,14.665094339622641,212
MDW-PHX,2020-01-01,-17.235294117647058,4.490196078431373,153
MDW-PIT,2018-08-01,11.545454545454545,17.678321678321677,143
MDW-PIT,2020-01-01,-11.432432432432432,-0.6306306306306306,111
MDW-PNS,2018-08-01,2.5,12.833333333333334,6
MDW-PVD,2018-08-01,14.292134831460674,20.168539325842698,89
MDW-PVD,2020-01-01,-7.852941176470588,2.4411764705882355,34
MDW-PWM,2018-08-01,-18.25,-2.25,4
MDW-RDU,2018-08-01,9.463157894736842,18.91578947368421,95
MDW-RDU,2020-01-01,-9.592105263157896,1.4736842105263157,76
MDW-RNO,2018-08-01,24.633333333333333,22.8125,32
MDW-RSW,2018-08-01,15.914285714285715,22.84285714285714,70
MDW-RSW,2020-01-01,-9.142857142857142,1.2417582417582418,91
MDW-SAN,2018-08-01,7.520325203252033,15.325203252032521,123
MDW-SAN,2020-01-01,-19.142857142857142,4.309523809523809,84
MDW-SAT,2018-08-01,5.8,13.071428571428571,70
MDW-SAT,2020-01-01,-16.91304347826087,-0.10869565217391304,46
MDW-SDF,2018-08-01,8.140350877192983,16.49122807017544,114
MDW-SDF,2020-01-01,-7.684210526315789,2.0921052631578947,76
MDW-SEA,2018-08-01,14.362745098039216,21.794117647058822,102
MDW-SEA,2020-01-01,-14.225,6.725,40
MDW-SFO,2018-08-01,28.40909090909091,33.89772727272727,88
MDW-SFO,2020-01-01,-20.342105263157894,4.473684210526316,38
MDW-SJC,2018-08-01,-4.294117647058823,7.514285714285714,35
MDW-SJC,2020-01-01,-13.612903225806452,2.46875,32
MDW-SJU,2018-08-01,20.838709677419356,18.0,31
MDW-SJU,2020-01-01,-13.875,4.75,8
MDW-SLC,2018-08-01,8.830769230769231,15.153846153846153,65
MDW-SLC,2020-01-01,-14.27659574468085,5.148936170212766,47
MDW-SMF,2018-08-01,3.473684210526316,14.45,40
MDW-SMF,2020-01-01,-23.384615384615383,0.4074074074074074,27
MDW-SNA,2018-08-01,19.032258064516128,28.93548387096774,31
MDW-STL,2018-08-01,13.47085201793722,18.121076233183857,223
MDW-STL,2020-01-01,-10.842767295597485,0.4779874213836478,159
MDW-TPA,2018-08-01,8.163636363636364,14.758928571428571,112
MDW-TPA,2020-01-01,-8.457142857142857,1.0857142857142856,105
MDW-TUS,2018-08-01,5.233333333333333,23.774193548387096,31
MDW-TUS,2020-01-01,-11.263157894736842,1.894736842105263,19
MEI-DFW,2018-08-01,-15.451612903225806,-6.806451612903226,31
MEI-DFW,2020-01-01,-6.913043478260869,-5.043478260869565,23
MEI-ORD,2018-08-01,14.366666666666667,22.838709677419356,31
MEI-ORD,2020-01-01,-15.217391304347826,-5.304347826086956,23
MEI-PIB,2018-08-01,27.161290322580644,27.70967741935484,31
MEM-ATL,2018-08-01,-2.83,4.273333333333333,300
MEM-ATL,2020-01-01,-14.164750957854405,-3.417624521072797,261
MEM-AUS,2018-08-01,74.5,77.5,4
MEM-BWI,2018-08-01,-2.911764705882353,4.029411764705882,34
MEM-BWI,2020-01-01,-10.931034482758621,0.06896551724137931,29
MEM-CLT,2018-08-01,2.308988764044944,5.443820224719101,178
MEM-CLT,2020-01-01,-8.125827814569536,-3.1059602649006623,151
MEM-DAL,2018-08-01,-2.4444444444444446,5.083333333333333,36
MEM-DAL,2020-01-01,-6.660377358490566,-0.4074074074074074,54
MEM-DCA,2018-08-01,2.3411764705882354,1.1176470588235294,85
MEM-DCA,2020-01-01,-12.213333333333333,-5.533333333333333,75
MEM-DEN,2018-08-01,14.1375,15.8125,80
MEM-DEN,2020-01-01,-14.763440860215054,-3.351063829787234,94
MEM-DFW,2018-08-01,12.13170731707317,18.616504854368934,206
MEM-DFW,2020-01-01,-10.379888268156424,-3.4972067039106145,179
MEM-DTW,2018-08-01,0.03571428571428571,5.301204819277109,84
MEM-DTW,2020-01-01,-13.819672131147541,-2.721311475409836,61
MEM-EWR,2018-08-01,27.873417721518987,25.1875,80
MEM-EWR,2020-01-01,-13.72463768115942,-4.171428571428572,70
MEM-FLL,2018-08-01,44.77777777777778,48.0,9
MEM-FLL,2020-01-01,-3.142857142857143,0.5714285714285714,7
MEM-HOU,2018-08-01,-2.7719298245614037,3.5964912280701755,57
MEM-HOU,2020-01-01,-8.076923076923077,-1.1538461538461537,52
MEM-IAH,2018-08-01,-3.370860927152318,-0.046357615894039736,151
MEM-IAH,2020-01-01,-6.108333333333333,-5.140495867768595,121
MEM-LAS,2018-08-01,20.615384615384617,23.37037037037037,27
MEM-LAS,2020-01-01,1.0,8.875,8
MEM-LAX,2018-08-01,-5.583333333333333,1.9166666666666667,36
MEM-LAX,2020-01-01,-10.852941176470589,-1.4705882352941178,34
MEM-LGA,2018-08-01,5.823529411764706,9.145631067961165,103
MEM-LGA,2020-01-01,-14.422680412371134,-4.412371134020619,97
MEM-MCO,2018-08-01,-7.619047619047619,2.9285714285714284,42
MEM-MCO,2020-01-01,-10.404761904761905,-3.2142857142857144,42
MEM-MDW,2018-08-01,4.192982456140351,5.896551724137931,58
MEM-MDW,2020-01-01,-14.588235294117647,-4.450980392156863,51
MEM-MIA,2018-08-01,6.161290322580645,5.935483870967742,31
MEM-MIA,2020-01-01,-14.425925925925926,-3.9074074074074074,54
MEM-MSP,2018-08-01,2.902173913043478,8.141304347826088,92
MEM-MSP,2020-01-01,-16.31578947368421,-1.0921052631578947,76
MEM-OAK,2018-08-01,11.857142857142858,18.714285714285715,7
MEM-ORD,2018-08-01,10.961702127659574,14.38723404255319,235
MEM-ORD,2020-01-01,-11.860655737704919,-4.368852459016393,122
MEM-PGD,2020-01-01,-7.142857142857143,-8.285714285714286,7
MEM-PHL,2018-08-01,8.953488372093023,13.116279069767442,86
MEM-PHL,2020-01-01,-16.8135593220339,-5.898305084745763,59
MEM-PHX,2018-08-01,16.47457627118644,19.475409836065573,61
MEM-PHX,2020-01-01,-7.785714285714286,-1.8035714285714286,56
MEM-PIE,2018-08-01,119.0,121.5,4
MEM-PIE,2020-01-01,-6.111111111111111,-2.7777777777777777,9
MEM-SAT,2018-08-01,-9.333333333333334,-3.5,6
MEM-SFB,2018-08-01,12.555555555555555,11.0,9
MEM-SFB,2020-01-01,-4.875,-3.625,8
MEM-TPA,2018-08-01,-9.275862068965518,-0.3448275862068966,29
MEM-TPA,2020-01-01,-14.90625,-4.15625,32
MEM-VPS,2018-08-01,-4.222222222222222,2.6666666666666665,9
MFE-AZA,2020-01-01,-9.0,-13.0,6
MFE-DFW,2018-08-01,12.363636363636363,16.593301435406698,209
MFE-DFW,2020-01-01,-8.493975903614459,-2.9518072289156625,166
MFE-IAH,2018-08-01,4.426900584795321,6.988304093567251,171
MFE-IAH,2020-01-01,-14.561497326203208,-7.845744680851064,188
MFE-LAS,2018-08-01,4.846153846153846,5.769230769230769,26
MFE-LAS,2020-01-01,-18.366666666666667,-12.333333333333334,30
MFE-LAX,2018-08-01,-9.25,-0.5,4
MFE-SFB,2018-08-01,9.857142857142858,8.142857142857142,7
MFE-SFB,2020-01-01,-7.0,-5.0,2
MFR-AZA,2018-08-01,98.5,103.5,4
MFR-DEN,2018-08-01,28.171875,30.70769230769231,65
MFR-DEN,2020-01-01,-16.21212121212121,-7.0606060606060606,33
MFR-LAS,2018-08-01,32.888888888888886,34.666666666666664,9
MFR-LAS,2020-01-01,-4.857142857142857,-6.0,7
MFR-LAX,2018-08-01,12.74736842105263,13.8,95
MFR-LAX,2020-01-01,-15.511904761904763,-5.2976190476190474,84
MFR-PDX,2018-08-01,11.12290502793296,7.122905027932961,179
MFR-PHX,2018-08-01,0.4827586206896552,4.310344827586207,29
MFR-PHX,2020-01-01,-6.535714285714286,-4.607142857142857,28
MFR-SEA,2018-08-01,12.505747126436782,12.810344827586206,174
MFR-SEA,2020-01-01,-10.0,-3.0,1
MFR-SFO,2018-08-01,31.977443609022558,32.097744360902254,133
MFR-SFO,2020-01-01,-21.329896907216494,-6.051546391752577,97
MFR-SLC,2018-08-01,21.5,21.634615384615383,52
MFR-SLC,2020-01-01,-22.210526315789473,-3.9298245614035086,57
MGM-ATL,2018-08-01,6.355,8.300492610837438,203
MGM-ATL,2020-01-01,-17.11320754716981,-1.6855345911949686,159
MGM-CLT,2018-08-01,5.1375,11.555555555555555,81
MGM-DCA,2018-08-01,-23.444444444444443,-11.185185185185185,27
MGM-DCA,2020-01-01,-8.80952380952381,-6.904761904761905,21
MGM-DFW,2018-08-01,2.2413793103448274,7.375,88
MGM-DFW,2020-01-01,-7.350877192982456,-3.1724137931034484,58
MHK-DFW,2018-08-01,1.2967032967032968,9.505494505494505,91
MHK-DFW,2020-01-01,-17.303030303030305,-7.348484848484849,66
MHK-ORD,2018-08-01,7.28125,11.446153846153846,65
MHK-ORD,2020-01-01,-13.51063829787234,-5.702127659574468,47
MHT-ATL,2018-08-01,-9.064516129032258,-2.2580645161290325,31
MHT-BWI,2018-08-01,-2.466666666666667,4.95,180
MHT-BWI,2020-01-01,-14.21311475409836,-2.860655737704918,122
MHT-CLT,2018-08-01,-1.712962962962963,4.568807339449541,109
MHT-CLT,2020-01-01,-18.223529411764705,-3.623529411764706,85
MHT-DCA,2018-08-01,-3.258426966292135,-0.2857142857142857,91
MHT-DCA,2020-01-01,-13.178571428571429,-5.305882352941176,85
MHT-DTW,2018-08-01,-7.25,-0.625,88
MHT-DTW,2020-01-01,-28.2,-7.866666666666666,45
MHT-EWR,2018-08-01,18.061728395061728,18.40740740740741,81
MHT-IAD,2020-01-01,-9.666666666666666,-4.833333333333333,6
MHT-LGA,2018-08-01,-4.481481481481482,-0.5555555555555556,27
MHT-LGA,2020-01-01,-22.25,-8.5,20
MHT-MCO,2018-08-01,4.0344827586206895,12.775862068965518,58
MHT-MCO,2020-01-01,-11.016949152542374,-2.4745762711864407,59
MHT-MDW,2018-08-01,-4.156626506024097,3.253012048192771,83
MHT-MDW,2020-01-01,-21.857142857142858,-2.2142857142857144,28
MHT-ORD,2018-08-01,26.67032967032967,28.817204301075268,93
MHT-ORD,2020-01-01,-13.476190476190476,-6.909090909090909,22
MHT-PHL,2018-08-01,-0.011764705882352941,5.435294117647059,170
MHT-TPA,2018-08-01,15.96875,22.515151515151516,33
MHT-TPA,2020-01-01,-17.28125,-1.1875,32
MIA-ATL,2018-08-01,5.305605786618445,10.62410071942446,556
MIA-ATL,2020-01-01,-7.927685950413223,-1.3251028806584362,486
MIA-AUS,2018-08-01,2.3780487804878048,7.914634146341464,82
MIA-AUS,2020-01-01,-11.04,-2.28,75
MIA-BDL,2018-08-01,12.035714285714286,14.25,28
MIA-BDL,2020-01-01,-18.833333333333332,-4.111111111111111,36
MIA-BHM,2018-08-01,10.229508196721312,9.262295081967213,61
MIA-BHM,2020-01-01,-8.79245283018868,-4.169811320754717,53
MIA-BNA,2018-08-01,2.0652173913043477,-0.9456521739130435,92
MIA-BNA,2020-01-01,-10.052631578947368,-1.0350877192982457,57
MIA-BOS,2018-08-01,17.058823529411764,16.0,204
MIA-BOS,2020-01-01,-10.540441176470589,-1.2830882352941178,272
MIA-BWI,2018-08-01,27.641975308641975,27.246913580246915,81
MIA-BWI,2020-01-01,-10.457627118644067,-1.6271186440677967,59
MIA-CAE,2020-01-01,-9.827586206896552,-3.7586206896551726,29
MIA-CHS,2018-08-01,5.988888888888889,4.655555555555556,90
MIA-CHS,2020-01-01,-10.083333333333334,-4.7976190476190474,84
MIA-CLE,2018-08-01,5.675,4.9375,80
MIA-CLE,2020-01-01,-9.577777777777778,-4.433333333333334,90
MIA-CLT,2018-08-01,11.407766990291263,15.76328502415459,207
MIA-CLT,2020-01-01,-8.108786610878662,-0.7154811715481172,239
MIA-CMH,2018-08-01,2.8222222222222224,6.461538461538462,91
MIA-CMH,2020-01-01,-9.233766233766234,-4.0,78
MIA-CVG,2018-08-01,3.4130434782608696,2.967391304347826,92
MIA-CVG,2020-01-01,-9.402061855670103,-3.7422680412371134,97
MIA-DCA,2018-08-01,12.172161172161172,15.597069597069597,273
MIA-DCA,2020-01-01,-12.329317269076306,-1.6706827309236947,249
MIA-DEN,2018-08-01,17.02654867256637,18.991150442477878,113
MIA-DEN,2020-01-01,-12.38655462184874,-1.8235294117647058,119
MIA-DFW,2018-08-01,16.26984126984127,20.259493670886076,316
MIA-DFW,2020-01-01,-6.825278810408922,0.3074074074074074,270
MIA-DTW,2018-08-01,3.7785714285714285,9.928571428571429,140
MIA-DTW,2020-01-01,-11.728,-2.48,125
MIA-EGE,2020-01-01,-10.55,-2.8,20
MIA-EWR,2018-08-01,32.398989898989896,30.136363636363637,198
MIA-EWR,2020-01-01,-11.830065359477125,-2.715686274509804,306
MIA-EYW,2018-08-01,0.016260162601626018,-0.07317073170731707,123
MIA-EYW,2020-01-01,-9.535714285714286,-6.330357142857143,112
MIA-GNV,2018-08-01,8.518518518518519,10.833333333333334,54
MIA-GNV,2020-01-01,-7.9361702127659575,-4.531914893617022,47
MIA-GRR,2020-01-01,-7.65,-6.15,20
MIA-GSO,2018-08-01,1.1612903225806452,-2.4516129032258065,31
MIA-GSO,2020-01-01,-6.260869565217392,-3.1739130434782608,46
MIA-GSP,2020-01-01,-11.404761904761905,-4.642857142857143,42
MIA-IAD,2018-08-01,16.39344262295082,16.704918032786885,61
MIA-IAD,2020-01-01,-6.226415094339623,-4.226415094339623,53
MIA-IAH,2018-08-01,10.079681274900398,11.345238095238095,252
MIA-IAH,2020-01-01,-9.682464454976303,-1.759433962264151,212
MIA-IND,2018-08-01,-3.707865168539326,1.6292134831460674,89
MIA-IND,2020-01-01,-11.823529411764707,-2.635294117647059,85
MIA-JAX,2018-08-01,4.739726027397261,4.719178082191781,146
MIA-JAX,2020-01-01,-7.442622950819672,-4.426229508196721,122
MIA-JFK,2018-08-01,26.247524752475247,32.2203947368421,304
MIA-JFK,2020-01-01,-11.520833333333334,-0.024305555555555556,288
MIA-LAS,2018-08-01,5.4021739130434785,13.402173913043478,92
MIA-LAS,2020-01-01,-13.424528301886792,-2.188679245283019,106
MIA-LAX,2018-08-01,6.236434108527132,17.503875968992247,258
MIA-LAX,2020-01-01,-9.47938144329897,0.8350515463917526,194
MIA-LGA,2018-08-01,14.496,20.253968253968253,504
MIA-LGA,2020-01-01,-11.93144208037825,-0.6894117647058824,425
MIA-MCI,2018-08-01,-9.225806451612904,1.903225806451613,31
MIA-MCI,2020-01-01,-12.89090909090909,-4.781818181818182,55
MIA-MCO,2018-08-01,22.598360655737704,23.53061224489796,245
MIA-MCO,2020-01-01,-7.288235294117647,-2.2705882352941176,170
MIA-MEM,2018-08-01,11.290322580645162,9.548387096774194,31
MIA-MEM,2020-01-01,-9.096153846153847,-3.5576923076923075,52
MIA-MSP,2018-08-01,2.2583333333333333,8.875,120
MIA-MSP,2020-01-01,-11.733333333333333,-0.30833333333333335,120
MIA-MSY,2018-08-01,11.721311475409836,14.10655737704918,122
MIA-MSY,2020-01-01,-6.616822429906542,-2.9158878504672896,107
MIA-OKC,2020-01-01,-17.37037037037037,-5.62962962962963,27
MIA-OMA,2018-08-01,10.65,16.05,20
MIA-OMA,2020-01-01,-11.88888888888889,-6.277777777777778,18
MIA-ORD,2018-08-01,15.972527472527473,16.07356948228883,367
MIA-ORD,2020-01-01,-15.994428969359332,-1.6472222222222221,360
MIA-ORF,2018-08-01,13.709677419354838,11.365591397849462,93
MIA-ORF,2020-01-01,-11.86111111111111,-4.444444444444445,72
MIA-PHL,2018-08-01,25.46842105263158,28.689473684210526,190
MIA-PHL,2020-01-01,-10.940828402366863,-1.239766081871345,171
MIA-PHX,2018-08-01,11.869565217391305,17.0,94
